Date,Time,Hour,Year,Month,Day,DayOfWeek,Crash Latitude,Crash Longitude,KABCO Severity,# of Fatalities per Crash,# Serious Injuries,# Visible Injuries,Geolocated City,Geolocated County,Roadway (From Crash Report),Intersection Name (from Crash Report),Manner of Collision (Crash Level),Location at Impact (Crash Level),Light Conditions (Crash Level),Weather Conditions (Crash Level),Surface Condition (Crash Level),Agency Name (Crash Level),Safety Equipment (Crash Level),First Harmful Event (Unit Order),Most Harmful Event (Crash Level),"Operator/Pedestrian Contrib Factor (excl None, Other, No Contrib Factors)",join_id,TMAS Station ID,TMAS Latitude,TMAS Longitude,TMAS Functional Class,Crash_to_TMAS_m,TMAS_TADA_match_method,TADA Station ID,tada_join_id,TADA Latitude,TADA Longitude,TADA Functional Class,TADA Year,TADA Station Type,TADA Statistics Type,AADT,Single-Unit Truck AADT,Combo-Unit Truck AADT,% Peak SU Trucks,% Peak CU Trucks,K-Factor,D-Factor,Future AADT,TMAS_to_TADA_m
2022-01-27,16:26:00,16,2022,1,27,Thursday,33.743318,-84.404682,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,Whitehall St Sw,Mcdaniel St Sw and Whitehall St Sw,Sideswipe-Same Direction,On Roadway - Roadway Intersection,Daylight,Clear,Dry,Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Changed Lanes Improperly,315,000315,33.74291,-84.40256,1U,201.83236865971577,spatial_same_fc,121-5505,1215505,33.742883,-84.403011,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,188000,6334.0,5463.0,0.277,0.174,0.0726,0.5,243000,41.910957623413125
2022-01-27,13:06:00,13,2022,1,27,Thursday,33.757787,-84.37888,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-75 Sb,I-75 Sb and John Wesley Dobbs Ave Ne,Sideswipe-Same Direction,On Roadway - Non-Intersection,Daylight,Clear,Dry,Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Misjudged Clearance,9,000009,33.75873,-84.37843,1U,112.63502723292896,spatial_same_fc,121-R028,121R028,33.758684,-84.378337,1U : Urban Principal Arterial - Interstate,2025,Short Term,Actual,7370,,,,,0.0921,1.0,9290,10.016676357694505
2022-01-27,02:13:00,2,2022,1,27,Thursday,33.797341,-84.393518,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,I-85,None and I-85,Rear End,On Roadway - Non-Intersection,Dark-Lighted,Clear,Dry,Atlanta Police Department,"[""Unknown"",""Unknown"",""Unknown"",""Unknown""]","[""Parked Motor Vehicle"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Parked Motor Vehicle"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Too Fast for Conditions"",""Under the Influence (U.I.)""]",R365,00R365,33.7976,-84.3941,1U,61.093043228804945,spatial_same_fc,121-9420,1219420,33.79762,-84.3941,1U : Urban Principal Arterial - Interstate,2025,CCS,Estimated,23200,,,,,0.0767,1.0,29200,2.2190791812333917
2022-01-27,19:28:00,19,2022,1,27,Thursday,33.808243,-84.378408,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-85 N Exit Ramp To Ga 13 N,I-85 and I-85 N Exit Ramp To Ga 13 N,Rear End,Entrance/Exit Ramp,Dark-Not Lighted,Clear,Dry,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,322,000322,33.80709,-84.37974,1U,177.72835038177803,spatial_same_fc,121-5969,1215969,33.80723,-84.3798,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,235000,7102.0,4620.0,0.28,0.137,0.0691,0.52,296000,16.497889805724764
2022-01-28,22:31:00,22,2022,1,28,Friday,33.75988,-84.379856,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,Andrew Young International Blvd Ne,I-75 S and Andrew Young International Blvd Ne,Sideswipe-Same Direction,On Roadway - Non-Intersection,Dark-Lighted,Cloudy,Water (standing or moving),Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Motor Vehicle in Motion,Changed Lanes Improperly,9,000009,33.75873,-84.37843,1U,183.7004084186437,spatial_same_fc,121-R028,121R028,33.758684,-84.378337,1U : Urban Principal Arterial - Interstate,2025,Short Term,Actual,7370,,,,,0.0921,1.0,9290,10.016676357694505
2022-01-28,17:10:00,17,2022,1,28,Friday,33.697712,-84.423267,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,Langford Parkway,Sylvan Road and Langford Parkway,Rear End,On Roadway - Non-Intersection,Daylight,Cloudy,Dry,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,113,000113,33.697436,-84.42434,2U,104.11414158782893,spatial_same_fc,121-5419,1215419,33.697588,-84.42277,2U : Urban Principal Arterial - Freeways & Expressways,2025,CCS,Actual,63300,1144.0,994.0,0.136,0.214,0.0864,0.54,89400,146.57375252371537
2022-01-28,08:30:00,8,2022,1,28,Friday,33.793673,-84.391339,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,Interstate 285 South,Interstate 285 South and Interstate 20 Overpass,Sideswipe-Same Direction,On Roadway - Non-Intersection,Daylight,Clear,Dry,Gsp Post 00,"[""Unknown"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Impact Attenuate"",""Motor Vehicle in Motion""]",Changed Lanes Improperly,R378,00R378,33.79504,-84.392,1U,163.5680156336452,spatial_same_fc,121-9912,1219912,33.79504,-84.392,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,30900,,,,,0.1251,1.0,38900,0.0
2022-01-28,17:30:00,17,2022,1,28,Friday,33.742487,-84.403368,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,Mcdaniel St Sw,I-20 E and Mcdaniel St Sw,Not a Collision with Motor Vehicle,Entrance/Exit Ramp,Dark-Lighted,Clear,Dry,Atlanta Police Department,None Used,Fence,Guard Rail Fence,Exceeding Speed Limit,315,000315,33.74291,-84.40256,1U,88.38503872306104,spatial_same_fc,121-5505,1215505,33.742883,-84.403011,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,188000,6334.0,5463.0,0.277,0.174,0.0726,0.5,243000,41.910957623413125
2022-01-29,19:30:00,19,2022,1,29,Saturday,33.807108,-84.380004,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,I-85,None and I-85,Rear End,On Roadway - Non-Intersection,Dark-Lighted,Clear,Dry,Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,322,000322,33.80709,-84.37974,1U,24.53395275242188,spatial_same_fc,121-5969,1215969,33.80723,-84.3798,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,235000,7102.0,4620.0,0.28,0.137,0.0691,0.52,296000,16.497889805724764
2022-01-29,01:20:00,1,2022,1,29,Saturday,33.743308,-84.378607,(B) Suspected Minor/Visible Injury,0.0,0.0,2.0,Atlanta,FULTON,I-20,None and I-20,Rear End,On Roadway - Non-Intersection,Dark-Lighted,Snow,Ice/Frost,Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Reckless Driving,77,000077,33.74314,-84.37869,1U,20.165541393730383,spatial_same_fc,121-5508,1215508,33.74326,-84.37868,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,180000,3157.0,3270.0,0.184,0.171,0.073,0.55,227000,13.346709242912118
2022-01-29,03:31:00,3,2022,1,29,Saturday,33.796673,-84.395086,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-75,None and I-75,Sideswipe-Same Direction,On Roadway - Non-Intersection,Dark-Lighted,Cloudy,Other,Atlanta Police Department,"[""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Changed Lanes Improperly,R356,00R356,33.79647,-84.39434,1U,72.6828083352151,spatial_same_fc,121-9178,1219178,33.79647,-84.39434,1U : Urban Principal Arterial - Interstate,2025,CCS,Estimated,39400,,,,,0.0933,1.0,56500,0.0
2022-01-29,23:15:00,23,2022,1,29,Saturday,33.744755,-84.40156,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,Whitehall St Sw,None and Whitehall St Sw,Angle Crash,On Roadway - Non-Intersection,Dark-Not Lighted,Clear,Dry,Atlanta Police Department,"[""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Changed Lanes Improperly"",""Following Too Close""]",315,000315,33.74291,-84.40256,1U,224.71464643244676,spatial_same_fc,121-5505,1215505,33.742883,-84.403011,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,188000,6334.0,5463.0,0.277,0.174,0.0726,0.5,243000,41.910957623413125
2022-01-29,14:15:00,14,2022,1,29,Saturday,33.762357,-84.491829,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,Exit 51B Rp,None and Exit 51B Rp,Not a Collision with Motor Vehicle,Entrance/Exit Ramp,Daylight,Clear,Dry,Atlanta Police Department,Lap and Shoulder Belt Used,Curb,Curb,Too Fast for Conditions,R376,00R376,33.76358,-84.4916,1U,137.33813962911012,spatial_same_fc,121-9438,1219438,33.76358,-84.4916,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,20500,,,,,0.0856,1.0,25800,0.0
2022-01-30,14:05:00,14,2022,1,30,Sunday,33.743812,-84.379332,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,Hill St Se,Exit 58B and Hill St Se,Angle Crash,On Roadway - Non-Intersection,Dark-Not Lighted,Clear,Dry,Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",,77,000077,33.74314,-84.37869,1U,95.39695413895784,spatial_same_fc,121-5508,1215508,33.74326,-84.37868,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,180000,3157.0,3270.0,0.184,0.171,0.073,0.55,227000,13.346709242912118
2022-01-30,12:26:00,12,2022,1,30,Sunday,33.867025,-84.381072,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,Roswell Rd Ne,Roswell Rd Ne and Chastain Dr Ne,Rear End,On Roadway - Roadway Intersection,Daylight,Clear,Dry,Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",,271,000271,33.86529,-84.38077,3U,194.52728693130373,spatial_same_fc,121-5114,1215114,33.865312,-84.380854,3U : Urban Principal Arterial - Other,2025,CCS,Actual,24800,350.0,81.0,0.089,0.02,0.093,0.54,31200,8.14924982173367
2022-01-31,16:00:00,16,2022,1,31,Monday,33.798159,-84.392824,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-85Nb,I-85Nb and 17Th St,Rear End,On Roadway - Non-Intersection,Daylight,Clear,Dry,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,R365,00R365,33.7976,-84.3941,1U,133.48369261003015,spatial_same_fc,121-9420,1219420,33.79762,-84.3941,1U : Urban Principal Arterial - Interstate,2025,CCS,Estimated,23200,,,,,0.0767,1.0,29200,2.2190791812333917
2022-01-31,09:45:00,9,2022,1,31,Monday,33.757192,-84.378735,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,I-7585 South Entrance Ramp Fr,None and I-7585 South Entrance Ramp Fr,Rear End,Entrance/Exit Ramp,Daylight,Clear,Dry,Gsp Post 00,"[""Unknown"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,9,000009,33.75873,-84.37843,1U,172.97285450657523,spatial_same_fc,121-R028,121R028,33.758684,-84.378337,1U : Urban Principal Arterial - Interstate,2025,Short Term,Actual,7370,,,,,0.0921,1.0,9290,10.016676357694505
2022-01-31,14:20:00,14,2022,1,31,Monday,33.808076,-84.379073,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-85 Sb,I-85 Sb and Armour Dr,Rear End,On Roadway - Non-Intersection,Daylight,Cloudy,Dry,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,322,000322,33.80709,-84.37974,1U,125.639996734705,spatial_same_fc,121-5969,1215969,33.80723,-84.3798,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,235000,7102.0,4620.0,0.28,0.137,0.0691,0.52,296000,16.497889805724764
2022-01-31,14:00:00,14,2022,1,31,Monday,33.742308,-84.403264,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,I-20,None and I-20,Head On,On Roadway - Roadway Intersection,Daylight,Clear,Dry,Atlanta Police Department,"[""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Disregard Other Traffic Control"",""Disregard Other Traffic Control""]",315,000315,33.74291,-84.40256,1U,93.37857377140732,spatial_same_fc,121-5505,1215505,33.742883,-84.403011,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,188000,6334.0,5463.0,0.277,0.174,0.0726,0.5,243000,41.910957623413125
2022-01-31,14:09:00,14,2022,1,31,Monday,33.71016,-84.40185,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,I-75 Nb,I-75 Nb and Fair Drive,Rear End,On Roadway - Non-Intersection,Daylight,Cloudy,Dry,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Inattentive or Other Distraction (Distracted)"",""Following Too Close""]",310,000310,33.70881,-84.40227,1U,154.7655480741085,spatial_same_fc,121-5468,1215468,33.708828,-84.402372,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,294000,5588.0,5873.0,0.122,0.093,0.0664,0.55,370000,9.666804292210822
2022-02-01,16:34:00,16,2022,2,1,Tuesday,33.796253,-84.393684,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-7585 Nb,17Th St and I-7585 Nb,Rear End,On Roadway - Non-Intersection,Daylight,Clear,Dry,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap Belt Only Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,R356,00R356,33.79647,-84.39434,1U,65.36394949152289,spatial_same_fc,121-9178,1219178,33.79647,-84.39434,1U : Urban Principal Arterial - Interstate,2025,CCS,Estimated,39400,,,,,0.0933,1.0,56500,0.0
2022-02-01,00:50:00,0,2022,2,1,Tuesday,33.743308,-84.378704,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-20,None and I-20,Rear End,"On Roadway - Managed Lane (HOV, HOT, Reversible)",Dark-Lighted,Clear,Dry,Atlanta Police Department,"[""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,77,000077,33.74314,-84.37869,1U,18.68539285440336,spatial_same_fc,121-5508,1215508,33.74326,-84.37868,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,180000,3157.0,3270.0,0.184,0.171,0.073,0.55,227000,13.346709242912118
2022-02-01,10:45:00,10,2022,2,1,Tuesday,33.796073,-84.394678,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,I-75 S,I-75 S and Deering Rd,Sideswipe-Same Direction,On Roadway - Non-Intersection,Daylight,Clear,Dry,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Shoulder Belt Only Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",,R356,00R356,33.79647,-84.39434,1U,54.04281292128139,spatial_same_fc,121-9178,1219178,33.79647,-84.39434,1U : Urban Principal Arterial - Interstate,2025,CCS,Estimated,39400,,,,,0.0933,1.0,56500,0.0
2022-02-01,16:40:00,16,2022,2,1,Tuesday,33.741379,-84.402869,(A) Suspected Serious Injury,0.0,1.0,0.0,Atlanta,FULTON,Fulton St Sw,Fulton St Sw and Mcdaniel St Sw,Not a Collision with Motor Vehicle,On Roadway - In Crosswalk,Daylight,Clear,Dry,Atlanta Police Department,"[""Unknown"",""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Motor Vehicle in Motion,Failure to Yield,315,000315,33.74291,-84.40256,1U,172.26609323695888,spatial_same_fc,121-5505,1215505,33.742883,-84.403011,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,188000,6334.0,5463.0,0.277,0.174,0.0726,0.5,243000,41.910957623413125
2022-02-01,11:43:00,11,2022,2,1,Tuesday,33.760142,-84.37924,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-7585 Nb,None and I-7585 Nb,Sideswipe-Same Direction,On Roadway - Non-Intersection,Daylight,Clear,Dry,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",,9,000009,33.75873,-84.37843,1U,173.72294948066587,spatial_same_fc,121-R028,121R028,33.758684,-84.378337,1U : Urban Principal Arterial - Interstate,2025,Short Term,Actual,7370,,,,,0.0921,1.0,9290,10.016676357694505
2022-02-01,16:44:00,16,2022,2,1,Tuesday,33.796253,-84.393684,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-7585 Nb,17Th St and I-7585 Nb,Rear End,On Roadway - Non-Intersection,Daylight,Rain,Wet,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,R356,00R356,33.79647,-84.39434,1U,65.36394949152289,spatial_same_fc,121-9178,1219178,33.79647,-84.39434,1U : Urban Principal Arterial - Interstate,2025,CCS,Estimated,39400,,,,,0.0933,1.0,56500,0.0
2022-02-02,22:00:00,22,2022,2,2,Wednesday,33.675404,-84.398003,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-75,None and I-75,Sideswipe-Same Direction,On Roadway - Non-Intersection,Dark-Lighted,Rain,Wet,Atlanta Police Department,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",,309,000309,33.67633,-84.39741,1U,116.54079532567746,spatial_same_fc,121-5463,1215463,33.67629,-84.39758,1U : Urban Principal Arterial - Interstate,2025,CCS,Estimated,177000,3915.0,6014.0,0.146,0.202,0.0686,0.53,223000,16.382345900484374
2022-02-02,13:28:00,13,2022,2,2,Wednesday,33.807732,-84.379155,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-85 Exit 86,I-85 N and I-85 Exit 86,Rear End,On Roadway - Roadway Intersection,Daylight,Clear,Dry,Atlanta Police Department,"[""Unknown"",""Unknown"",""Unknown""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,322,000322,33.80709,-84.37974,1U,89.49919394297888,spatial_same_fc,121-5969,1215969,33.80723,-84.3798,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,235000,7102.0,4620.0,0.28,0.137,0.0691,0.52,296000,16.497889805724764
2022-02-03,22:00:00,22,2022,2,3,Thursday,33.707088,-84.403377,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-75,I-75 and Arthur Langford Pkwy,Not a Collision with Motor Vehicle,"On Roadway - Managed Lane (HOV, HOT, Reversible)",Dark-Lighted,Rain,Water (standing or moving),Atlanta Police Department,Unknown,Other Non-Collision,Fire/Explosion,,310,000310,33.70881,-84.40227,1U,216.88905194141014,spatial_same_fc,121-5468,1215468,33.708828,-84.402372,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,294000,5588.0,5873.0,0.122,0.093,0.0664,0.55,370000,9.666804292210822
2022-02-03,10:52:00,10,2022,2,3,Thursday,33.742638,-84.403479,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-20 East,I-20 East and Fairburn Road Overpass,Sideswipe-Same Direction,On Roadway - Non-Intersection,Daylight,Cloudy,Wet,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",,315,000315,33.74291,-84.40256,1U,90.37137041533505,spatial_same_fc,121-5505,1215505,33.742883,-84.403011,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,188000,6334.0,5463.0,0.277,0.174,0.0726,0.5,243000,41.910957623413125
2022-02-03,06:55:00,6,2022,2,3,Thursday,33.74346,-84.380597,(C) Possible Injury / Complaint,0.0,0.0,0.0,Atlanta,FULTON,I-20 West,I-20 West and Capitol Ave,Rear End,On Roadway - Non-Intersection,Dusk,Rain,Wet,Gsp Post 00,"[""Unknown"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,77,000077,33.74314,-84.37869,1U,180.29424153865082,spatial_same_fc,121-5508,1215508,33.74326,-84.37868,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,180000,3157.0,3270.0,0.184,0.171,0.073,0.55,227000,13.346709242912118
2022-02-03,16:32:00,16,2022,2,3,Thursday,33.759313,-84.478713,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-20 West,I-20 West and H. E. Holmes,Angle Crash,On Roadway - Non-Intersection,Daylight,Rain,Wet,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",,313,000313,33.75941,-84.47873,1U,10.876674917987119,spatial_same_fc,121-5498,1215498,33.758883,-84.477026,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,162000,5116.0,6037.0,0.317,0.253,0.0732,0.58,208000,168.38695843106797
2022-02-03,11:45:00,11,2022,2,3,Thursday,33.685614,-84.402388,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-85 North,I-85 North and Langford Pkwy,Not a Collision with Motor Vehicle,On Shoulder,Daylight,Rain,Wet,Gsp Post 00,Lap and Shoulder Belt Used,Median Barrier,Median Barrier,Driver Lost Control,R357,00R357,33.6864,-84.401,1U,155.49715846907228,spatial_same_fc,121-5527,1215527,33.6863,-84.4011,1U : Urban Principal Arterial - Interstate,2025,Short Term,Estimated,126000,,,,,,,176000,14.461418011478735
2022-02-03,15:32:00,15,2022,2,3,Thursday,33.757848,-84.378896,(O) No Injury,0.0,0.0,0.0,Atlanta,FULTON,I-7585 South,Freedom Pkwy and I-7585 South,Rear End,On Roadway - Non-Intersection,Daylight,Rain,Wet,Gsp Post 00,"[""Lap and Shoulder Belt Used"",""Lap and Shoulder Belt Used""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]","[""Motor Vehicle in Motion"",""Motor Vehicle in Motion""]",Following Too Close,9,000009,33.75873,-84.37843,1U,106.96738050010694,spatial_same_fc,121-R028,121R028,33.758684,-84.378337,1U : Urban Principal Arterial - Interstate,2025,Short Term,Actual,7370,,,,,0.0921,1.0,9290,10.016676357694505
2022-02-03,23:55:00,23,2022,2,3,Thursday,33.741927,-84.404977,(B) Suspected Minor/Visible Injury,0.0,0.0,1.0,Atlanta,FULTON,I-20,None and I-20,Not a Collision with Motor Vehicle,Median,Dark-Not Lighted,Rain,Water (standing or moving),Atlanta Police Department,Lap and Shoulder Belt Used,Median Barrier,Median Barrier,Too Fast for Conditions,315,000315,33.74291,-84.40256,1U,249.17370230314248,spatial_same_fc,121-5505,1215505,33.742883,-84.403011,1U : Urban Principal Arterial - Interstate,2025,CCS,Actual,188000,6334.0,5463.0,0.277,0.174,0.0726,0.5,243000,41.910957623413125
